treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78
0,25,10,0,1,0,1,14629.85,11228.9,13547.8
0,54,12,0,0,1,0,0.0,0.0,0.0
0,28,13,0,0,1,0,0.0,0.0,0.0
0,50,12,0,0,1,0,25862.32,22783.65,25564.67
0,23,12,0,0,1,0,3838.204,0.0,5151.355
0,32,12,0,0,1,0,25862.32,25243.55,23587.47
0,27,16,0,0,1,0,8628.611,14687.81,25564.67
0,48,17,0,0,1,0,0.0,0.0,0.0
0,33,16,0,0,1,0,25862.32,25243.55,25564.67
0,19,12,0,0,0,0,7696.0,9649.839,11088.86
0,41,12,0,0,1,0,25862.32,25243.55,25564.67
0,16,10,0,0,0,1,0.0,0.0,2917.032
0,17,7,0,0,0,1,1442.02,1247.855,4481.945
0,29,9,0,0,1,1,23765.91,20164.4,19321.27
0,37,10,1,0,1,1,14249.75,20488.45,21521.61
0,30,12,0,0,1,0,25862.32,24004.65,25564.67
0,34,12,0,0,1,0,18769.78,17822.66,18861.7
0,24,11,0,0,1,1,17472.74,17804.76,19466.09
0,18,10,0,0,0,1,0.0,2262.968,0.0
0,34,12,0,1,0,0,25862.32,25243.55,25564.67
0,20,12,0,0,1,0,9996.179,6115.742,13230.09
0,41,12,0,0,1,0,25862.32,25243.55,25564.67
0,42,13,0,0,1,0,22265.11,22314.58,19616.82
0,18,11,0,0,0,1,0.0,0.0,10150.5
0,45,12,0,0,0,0,16734.1,13805.18,16445.62
0,23,15,0,0,1,0,11111.0,13729.98,17508.1
0,39,14,0,0,1,0,20825.05,16716.24,18502.61
0,48,17,0,0,1,0,25862.32,25243.55,25564.67
0,21,10,1,0,0,1,5387.984,2264.758,690.0983
0,24,12,0,0,1,0,20395.97,19854.68,22656.5
0,27,11,0,1,1,1,17200.4,11404.35,11474.55
0,22,12,0,0,1,0,18477.85,12432.0,11483.41
0,25,16,0,0,1,0,20409.68,21573.39,25564.67
0,28,12,0,0,0,0,22907.75,25243.55,25564.67
0,32,9,0,0,1,1,25862.32,25012.6,25561.71
0,32,12,0,0,1,0,24763.17,16718.03,25564.67
0,33,12,0,0,1,0,19884.6,20529.63,22191.02
0,21,12,0,1,1,0,8127.039,914.8548,25564.67
0,29,13,0,0,0,0,10936.63,0.0,25564.67
0,43,13,0,0,1,0,493.7352,0.0,0.0
0,25,15,0,0,0,0,9085.12,8942.661,9182.593
0,50,14,0,0,1,0,12727.4,16243.6,2980.575
0,30,6,0,1,1,1,25752.6,19251.34,25564.67
0,17,8,0,1,0,1,6534.155,8060.032,3079.582
0,36,8,0,0,1,1,18848.15,18502.98,18041.56
0,28,12,1,0,1,0,12960.55,15283.98,10345.56
0,27,13,0,0,0,0,0.0,0.0,0.0
0,22,10,0,0,1,1,5801.389,10410.73,13024.68
0,27,16,0,0,1,0,18781.53,21786.44,5395.18
0,23,15,0,0,1,0,6279.45,13278.82,19870.99
0,31,16,0,0,1,0,21073.87,21134.76,15501.35
0,23,15,0,0,0,0,12558.9,12913.6,8189.561
0,27,15,0,0,1,0,12970.35,17097.58,25564.67
0,20,12,0,0,0,0,8130.957,13166.03,25564.67
0,33,14,0,0,1,0,22506.1,23340.44,25564.67
0,45,8,0,1,1,1,19637.73,18386.61,25499.65
0,16,9,0,0,0,1,0.0,0.0,9680.587
0,37,12,0,0,1,0,25862.32,25243.55,25564.67
0,19,10,0,0,0,1,6314.717,5209.839,21763.96
0,50,12,0,0,1,0,22098.57,22830.19,16407.2
0,17,10,0,0,0,1,1197.112,4411.355,7966.424
0,45,11,0,0,1,1,25862.32,25243.55,25564.67
0,25,16,0,0,0,0,25650.72,4789.113,1251.634
0,32,18,0,0,0,0,468.2648,1398.242,456.6175
0,22,13,0,0,0,0,19590.71,25243.55,727.0415
0,17,11,0,0,0,1,0.0,100.2581,0.0
0,28,17,0,0,1,0,1763.34,1788.532,3103.226
0,23,16,0,0,0,0,1404.794,603.3387,2404.261
0,32,16,0,0,1,0,25033.55,25243.55,25564.67
0,47,10,0,0,1,1,25862.32,25243.55,8191.038
0,53,12,0,0,1,0,15495.84,19319.37,19204.53
0,24,12,0,0,1,0,20519.4,24351.97,14165.49
0,33,17,0,0,1,0,25505.74,25243.55,12226.71
0,39,12,0,0,1,0,15341.06,12992.37,354.6544
0,35,13,1,0,1,0,17120.07,16317.0,16169.28
0,24,12,0,0,0,0,9719.923,7734.194,20883.23
0,37,12,0,0,1,0,25862.32,25243.55,19284.33
0,31,14,0,0,1,0,0.0,0.0,0.0
0,48,12,0,0,0,0,25862.32,17346.44,25564.67
0,50,14,0,0,1,0,25862.32,25243.55,25564.67
0,48,12,1,0,1,0,24196.95,22110.48,21899.91
0,26,16,0,0,1,0,19957.09,21165.19,25564.67
0,27,12,0,0,1,0,15074.6,16202.42,12933.06
0,44,13,0,0,1,0,10096.1,11023.02,9284.556
0,42,12,0,0,1,0,25862.32,25223.85,22858.95
0,26,6,0,1,1,1,15370.45,21537.58,14545.26
0,36,11,0,0,1,1,23150.7,24267.82,0.0
0,35,11,1,0,1,1,25862.32,23714.61,25564.67
0,48,7,0,0,1,1,19578.95,18617.56,22068.37
0,52,12,0,0,1,0,25862.32,23329.69,25564.67
0,27,12,0,0,1,0,17931.21,15409.31,14914.69
0,21,12,0,0,1,0,21965.34,21956.52,25564.67
0,26,12,0,0,1,0,7325.699,23392.35,13657.15
0,19,10,0,0,0,1,7976.175,22781.85,25564.67
0,29,11,1,0,1,1,8371.947,10732.98,0.0
0,34,12,0,0,1,0,23642.47,23542.74,25564.67
0,28,17,0,0,1,0,19539.77,19100.95,18272.09
0,23,12,0,0,1,0,15862.22,13072.94,25564.67
0,29,12,0,0,1,0,25862.32,25243.55,25564.67
0,55,12,0,0,1,0,17368.9,16630.31,20920.18
0,47,14,1,0,1,0,0.0,0.0,0.0
0,18,12,0,0,0,0,0.0,4081.935,13516.76
0,30,4,0,1,1,1,17500.17,15287.56,13983.73
0,30,13,0,0,1,0,25862.32,25243.55,5890.218
0,44,15,0,0,1,0,0.0,0.0,0.0
0,51,14,0,0,1,0,25862.32,25243.55,25564.67
0,46,17,0,0,1,0,25862.32,25243.55,25564.67
0,21,12,0,0,1,0,12891.98,15559.69,12862.13
0,53,12,0,0,1,0,25862.32,25243.55,25564.67
0,26,16,0,0,0,0,2840.937,0.0,13544.84
0,35,11,0,1,1,1,19528.01,14950.98,23717.51
0,17,11,0,0,0,1,0.0,418.9355,6185.763
0,29,8,1,0,0,1,10903.32,1006.161,771.3733
0,37,12,0,0,1,0,25862.32,25243.55,25564.67
0,52,10,0,0,1,1,23568.02,25243.55,25564.67
0,29,18,0,0,1,0,25862.32,25243.55,25564.67
0,50,12,0,0,1,0,21849.74,25243.55,25564.67
0,45,12,0,0,0,0,4473.006,608.7097,0.0
0,36,13,0,0,1,0,24414.42,21274.4,20747.28
0,34,12,0,0,1,0,135.1894,0.0,0.0
0,43,6,0,1,1,1,21743.94,24667.06,25564.67
0,24,17,0,0,1,0,11592.98,13309.26,7806.829
0,43,12,0,0,1,0,21426.54,25243.55,25564.67
0,26,10,0,1,1,1,5431.088,9085.887,5739.49
0,42,12,0,0,0,0,25862.32,25243.55,25564.67
0,50,10,0,0,1,1,25862.32,19018.6,25564.67
0,38,16,0,0,0,0,7539.259,10963.94,10339.65
0,22,15,0,0,1,0,21620.51,25243.55,25564.67
0,17,10,0,0,0,1,0.0,205.8871,7291.103
0,16,9,0,0,0,1,68.57434,911.2742,10246.56
0,17,10,0,0,0,1,309.5642,1972.935,0.0
0,41,18,0,0,1,0,25862.32,25243.55,25564.67
0,53,13,0,0,1,0,0.0,0.0,0.0
0,26,12,1,0,1,0,15448.82,22511.52,25564.67
0,36,12,0,0,1,0,25241.23,25243.55,25564.67
0,29,14,0,0,1,0,21571.53,4923.387,25564.67
0,18,10,0,0,0,1,0.0,630.1935,15928.41
0,50,12,1,0,1,0,15875.94,13217.95,14815.69
0,22,11,0,0,1,1,10599.63,864.7258,25564.67
0,33,10,1,0,0,1,0.0,0.0,0.0
0,34,17,0,0,1,0,25666.4,25243.55,25564.67
0,23,12,0,0,1,0,12443.3,22223.27,12269.56
0,30,15,0,0,1,0,9408.399,2576.274,25564.67
0,27,18,0,0,0,0,9375.092,9900.484,15736.31
0,28,12,0,0,0,0,10728.95,10861.89,11799.65
0,32,8,1,0,1,1,7311.984,7311.677,8140.796
0,26,12,0,0,1,0,0.0,0.0,0.0
0,53,10,0,0,1,1,25862.32,25243.55,106.3963
0,28,12,0,0,1,0,23569.98,21926.08,25564.67
0,55,12,0,0,0,0,15587.93,13803.39,9908.157
0,47,8,0,0,1,1,18368.13,16381.45,25564.67
0,33,14,0,0,1,0,25862.32,20474.13,10975.08
0,51,16,0,0,1,0,3607.01,25243.55,0.0
0,26,13,0,0,1,0,19308.57,20223.48,25564.67
0,30,10,0,1,1,1,25860.36,25243.55,25564.67
0,16,7,0,1,0,1,0.0,3750.726,11770.09
0,24,17,0,0,1,0,11873.16,10072.35,13185.75
0,42,18,0,0,1,0,0.0,0.0,0.0
0,25,16,0,0,1,0,24126.41,25243.55,24268.7
0,30,10,0,0,1,1,15691.77,15255.34,0.0
0,42,12,0,0,0,0,21154.2,19706.08,20708.86
0,17,10,0,0,0,1,740.6029,1018.694,11963.67
0,22,10,0,0,1,1,12362.97,9503.032,12646.38
0,40,12,0,0,1,0,6449.906,23566.02,23030.37
0,54,11,0,0,1,1,15971.94,9744.726,0.0
0,48,16,0,0,1,0,25862.32,25243.55,25564.67
0,32,15,0,0,1,0,19612.26,19503.77,18078.51
0,24,12,0,0,0,0,13632.58,8586.387,11014.97
0,33,12,1,0,0,0,19900.27,19473.34,18249.92
0,39,10,0,0,1,1,1941.633,12772.16,0.0
0,51,12,0,0,1,0,25862.32,25243.55,25564.67
0,31,13,0,0,1,0,23946.16,21020.18,25564.67
0,25,12,0,0,1,0,11984.84,15745.89,14554.13
0,33,16,0,0,1,0,25862.32,25243.55,25564.67
0,22,12,1,0,0,0,21867.38,15096.0,25564.67
0,21,12,0,0,0,0,0.0,3736.403,9724.919
0,48,9,0,0,1,1,16994.68,13858.89,25564.67
0,34,0,0,0,1,1,18805.04,6516.774,7332.479
0,28,18,0,0,1,0,25862.32,25243.55,25564.67
0,44,9,0,0,1,1,25862.32,25243.55,25564.67
0,19,13,0,0,0,0,1904.407,3808.016,3044.117
0,21,9,0,0,0,1,1845.629,55.5,842.3041
0,30,16,0,0,1,0,16451.96,17427.0,6513.819
0,41,4,1,0,1,1,8017.32,12000.53,0.0
0,20,12,0,0,0,0,4202.627,7320.629,16680.58
0,27,16,0,0,1,0,21595.04,21408.68,24781.47
0,33,12,1,0,1,0,20691.82,20065.94,25215.93
0,43,12,0,0,1,0,0.0,0.0,0.0
0,30,12,0,0,1,0,23838.4,4049.71,25564.67
0,16,8,0,0,0,1,0.0,202.3065,4303.14
0,42,12,0,0,1,0,14700.38,13375.5,19248.87
0,47,4,0,0,1,1,18801.12,17169.19,18301.64
0,22,12,0,0,1,0,18360.29,17613.19,23387.98
0,52,12,0,0,1,0,25862.32,25243.55,0.0
0,16,9,0,0,0,1,0.0,1367.806,4195.266
0,49,12,0,0,1,0,0.0,0.0,0.0
0,25,12,0,0,1,0,19966.89,25243.55,0.0
0,41,13,0,0,1,0,25862.32,25243.55,25564.67
0,44,9,0,1,1,1,15390.04,14886.53,12634.56
0,26,14,0,0,1,0,4041.967,6258.968,18841.01
0,24,12,0,0,1,0,405.5682,445.7903,0.0
0,48,9,0,0,1,1,23967.71,24103.11,25564.67
0,50,11,0,0,0,1,25862.32,25243.55,25564.67
0,50,16,0,0,1,0,20376.37,25243.55,25564.67
0,21,14,0,0,0,0,0.0,2871.677,24899.69
0,54,12,0,0,1,0,12678.42,12478.55,15923.98
0,36,9,0,0,1,1,18938.27,17462.81,15610.7
0,17,10,1,0,0,1,0.0,0.0,1053.619
0,19,12,0,0,0,0,6871.149,4626.194,19316.84
0,37,12,0,0,1,0,21702.8,22207.16,23606.68
0,16,10,0,0,0,1,0.0,4132.065,6301.026
0,33,16,0,0,1,0,11963.28,4975.306,20779.79
0,35,11,0,0,1,1,25862.32,25243.55,25564.67
0,29,15,0,0,1,0,22921.46,22737.1,25564.67
0,44,12,0,0,1,0,23495.53,25243.55,24292.35
0,42,12,0,0,1,0,25862.32,25243.55,25564.67
0,42,15,0,1,1,0,25862.32,21634.26,25564.67
0,45,10,1,0,1,1,11400.97,12256.55,13586.22
0,41,8,0,0,1,1,16326.57,10179.77,9751.518
0,51,13,0,0,1,0,14569.11,20171.56,21664.95
0,34,7,0,0,1,1,20932.81,21021.97,21069.43
0,17,9,1,0,0,1,0.0,157.5484,817.1828
0,18,11,1,0,0,1,101.8819,1910.274,13504.94
0,19,13,0,0,0,0,2092.497,4132.065,16170.76
0,39,14,0,0,1,0,23595.45,25014.39,11677.0
0,28,12,0,0,1,0,21026.85,21505.35,20818.21
0,36,11,0,0,1,1,21209.06,21102.53,20775.36
0,24,13,0,0,1,0,14053.82,19079.47,4731.68
0,19,12,0,0,0,0,0.0,3220.79,3180.068
0,17,11,0,0,0,1,2486.31,9460.065,21299.95
0,27,12,0,0,1,0,14212.52,20644.21,21048.74
0,27,12,0,1,1,0,24046.08,25152.24,25564.67
0,28,16,0,0,1,0,25862.32,24565.02,25480.44
0,32,10,0,0,1,1,22129.92,20910.97,13271.46
0,27,16,0,0,0,0,9717.963,8459.274,13618.73
0,20,12,1,0,0,0,5099.971,3842.032,12718.79
0,27,14,0,1,0,0,0.0,0.0,10979.51
0,22,10,0,0,1,1,13399.43,14469.39,10961.78
0,35,16,1,0,1,0,25862.32,25243.55,25564.67
0,51,15,0,0,1,0,25862.32,25243.55,25564.67
0,50,9,0,0,0,1,20774.11,23574.97,19726.17
0,25,13,0,0,1,0,18283.88,25125.39,15222.06
0,49,15,0,0,1,0,25862.32,5370.968,0.0
0,26,17,0,0,1,0,11481.3,8002.742,14283.71
0,31,10,0,0,1,1,11916.26,11918.18,1346.209
0,21,11,0,1,1,1,17137.71,16585.55,18823.28
0,42,11,0,0,1,1,21022.93,14823.87,21375.31
0,33,16,0,0,1,0,25862.32,25243.55,25564.67
0,51,12,0,0,1,0,25862.32,25243.55,25564.67
0,37,12,0,0,1,0,14404.53,16109.32,16659.89
0,30,18,0,0,1,0,25862.32,25243.55,25564.67
0,36,1,1,0,0,1,348.7495,0.0,0.0
0,28,13,0,0,1,0,20693.78,25243.55,25564.67
0,30,12,0,0,1,0,22531.57,20946.77,25564.67
0,41,12,0,0,1,0,17000.56,10682.85,25564.67
0,33,12,0,0,1,0,25862.32,25243.55,25564.67
0,25,12,0,0,1,0,21138.53,18880.74,25564.67
0,27,18,0,0,1,0,25862.32,25243.55,25564.67
0,55,9,0,1,1,1,5125.442,5251.016,1569.346
0,18,12,0,0,0,0,0.0,408.1935,21608.8
0,31,18,0,0,1,0,0.0,3560.952,15392.0
0,32,12,0,0,1,0,19067.58,12625.35,14146.28
0,43,14,0,0,1,0,10015.77,20468.76,21787.6
0,22,11,0,0,1,1,8121.161,1967.565,10768.19
0,38,3,0,0,1,1,25862.32,25243.55,25564.67
0,21,12,0,0,1,0,25862.32,25243.55,25564.67
0,20,11,0,0,0,1,1110.904,2076.774,12065.64
0,22,12,0,0,1,0,13413.14,12394.4,20971.9
0,17,11,0,0,0,1,864.0367,5669.952,1579.69
0,24,13,0,0,1,0,16634.18,7479.968,24701.68
0,28,14,0,0,1,0,0.0,0.0,441.8402
0,26,12,0,1,1,0,21620.51,15251.76,25564.67
0,18,11,0,0,0,1,0.0,6253.597,12222.28
0,43,12,0,0,1,0,25862.32,25243.55,25564.67
0,45,8,0,0,0,1,0.0,0.0,0.0
0,37,8,0,1,1,1,21773.33,10731.19,0.0
0,43,10,0,0,1,1,16457.84,8466.435,12412.9
0,34,11,0,0,1,1,24437.93,22554.48,23371.72
0,35,10,0,0,1,1,25862.32,25243.55,0.0
0,31,15,0,0,1,0,24471.24,25000.06,25564.67
0,22,15,0,0,0,0,9739.515,8403.774,11487.85
0,55,11,0,0,1,1,3107.397,2608.5,3070.716
0,35,8,0,0,1,1,16348.12,24285.73,12198.63
0,30,12,0,0,1,0,24089.19,25243.55,25564.67
0,35,16,0,0,1,0,24269.44,24427.16,25564.67
0,55,9,0,0,0,1,10205.82,10004.32,10717.95
0,24,12,0,0,1,0,12511.88,13431.0,13191.67
0,47,9,0,0,1,1,21741.98,19632.68,19767.55
0,31,10,0,0,1,1,23091.92,24142.5,11156.84
0,28,12,0,0,1,0,0.0,0.0,1392.018
0,39,12,0,0,1,0,25862.32,25103.9,24562.77
0,23,12,0,0,1,0,20260.78,20327.32,22094.97
0,24,12,0,0,1,0,15282.28,13695.97,12013.92
0,26,16,0,0,1,0,20156.94,23535.58,25564.67
0,35,14,0,0,1,0,3732.403,3179.613,0.0
0,28,16,0,0,1,0,2306.057,9572.855,24382.49
0,55,9,0,0,1,1,25862.32,25243.55,25564.67
0,26,12,0,0,0,0,18295.63,18549.53,17652.92
0,20,9,0,0,1,1,4537.662,8190.726,10342.61
0,42,11,0,0,1,1,15585.97,8860.306,21780.21
0,53,11,0,0,1,1,0.0,0.0,0.0
0,55,12,0,0,0,0,6118.79,6237.484,5056.78
0,27,12,0,0,1,0,25862.32,19047.24,19214.88
0,25,13,0,0,1,0,13309.3,15369.92,15696.41
0,35,13,0,0,1,0,25862.32,11950.4,25564.67
0,24,12,0,0,1,0,14569.11,14641.26,23779.58
0,17,10,0,0,0,1,0.0,0.0,4193.788
0,43,12,0,0,1,0,15444.9,15523.89,15915.12
0,46,12,0,0,1,0,25862.32,25243.55,0.0
0,34,11,0,0,1,1,25862.32,25243.55,25564.67
0,18,11,0,0,0,1,1346.016,3174.242,2148.614
0,38,12,0,0,1,0,8383.703,2660.419,0.0
0,28,18,0,0,1,0,14902.18,15423.63,8610.713
0,51,12,0,0,1,0,23089.96,23499.77,25564.67
0,55,7,0,0,1,1,13262.28,12963.73,12302.07
0,22,12,0,0,1,0,11736.01,14186.52,17644.06
0,26,8,0,0,1,1,15235.26,15208.79,17938.12
0,46,3,0,0,1,1,1302.912,3774.0,2365.84
0,16,10,0,1,0,1,0.0,712.5484,6233.051
0,40,12,0,0,1,0,25862.32,25243.55,0.0
0,25,14,0,0,1,0,9859.031,17491.45,25564.67
0,40,12,0,0,1,0,25862.32,25243.55,25564.67
0,34,13,0,0,1,0,23424.99,25243.55,25564.67
0,31,10,0,1,1,1,23481.81,17919.34,21326.55
0,19,10,0,0,0,1,10323.38,8708.129,7218.694
0,28,17,0,0,0,0,4637.585,0.0,10623.38
0,27,10,0,0,1,1,7952.664,9755.468,13105.96
0,30,12,0,0,1,0,25862.32,25243.55,25564.67
0,32,14,0,0,1,0,20145.18,15941.03,25564.67
0,23,10,0,0,1,1,8944.053,8647.258,18062.25
0,27,12,0,1,1,0,25096.25,23689.55,25564.67
0,32,13,0,1,0,0,0.0,1305.145,6333.536
0,21,15,0,0,0,0,3942.045,2196.726,22131.91
0,19,12,0,0,0,0,7059.238,7676.903,0.0
0,42,12,0,0,1,0,18622.83,17700.92,20052.75
0,32,12,0,0,1,0,24675.01,23046.82,23597.82
0,17,10,0,0,0,1,456.5092,603.3387,0.0
0,55,11,0,0,1,1,25862.32,25241.76,24113.54
0,49,12,0,0,1,0,25862.32,25243.55,25564.67
0,51,1,0,0,1,1,20309.76,13584.97,0.0
0,28,17,0,0,1,0,17339.51,15344.85,20447.3
0,45,12,0,0,1,0,25862.32,25243.55,25298.68
0,24,10,0,0,1,1,12858.67,14297.52,8771.785
0,28,16,0,0,1,0,25013.96,22710.24,0.0
0,28,12,0,0,1,0,15056.97,9889.742,12616.83
0,18,10,0,0,0,1,0.0,0.0,13513.81
0,55,12,0,0,1,0,5770.041,8817.339,22740.73
0,28,12,0,0,1,0,16779.16,17138.76,18314.94
0,23,10,0,0,1,1,10315.54,11821.5,15950.58
0,23,12,0,0,1,0,4954.986,2771.419,0.0
0,28,9,0,1,1,1,20013.91,16327.74,24051.48
0,27,12,0,0,1,0,20127.55,21496.4,17004.2
0,46,8,0,0,1,1,7676.407,2143.016,14135.93
0,42,14,0,0,1,0,25862.32,25243.55,25564.67
0,37,12,0,0,1,0,24555.49,23290.31,0.0
0,18,12,0,0,1,0,1551.739,4108.79,22145.21
0,34,16,0,0,0,0,25862.32,25243.55,25564.67
0,31,13,0,0,0,0,23585.65,23839.94,25564.67
0,23,12,0,0,1,0,15762.3,17459.23,25377.0
0,24,12,0,0,1,0,23838.4,20805.34,25564.67
0,42,8,0,0,1,1,8415.051,510.2419,0.0
0,21,12,0,0,0,0,11988.75,14354.81,19466.09
0,28,12,0,0,0,0,20584.06,18368.71,19002.09
0,48,12,0,0,1,0,25862.32,12084.68,25564.67
0,33,12,0,0,1,0,19882.64,19754.42,19501.56
0,25,17,0,0,1,0,0.0,0.0,18668.12
0,28,12,0,0,1,0,16171.79,14664.53,9340.71
0,29,14,0,0,1,0,25862.32,25243.55,25564.67
0,20,12,0,0,0,0,14706.26,15224.9,23911.09
0,50,11,0,0,1,1,25862.32,25243.55,25564.67
0,28,12,0,0,1,0,21299.19,22058.56,24276.09
0,28,16,0,0,1,0,19198.86,6480.968,23175.19
0,17,11,0,0,0,1,0.0,0.0,0.0
0,51,16,0,0,1,0,1461.613,5191.935,0.0
0,32,16,0,0,1,0,815.055,19758.0,23359.9
0,28,4,0,0,1,1,10256.76,7433.419,7455.131
0,30,10,0,0,1,1,24451.65,25198.79,21854.1
0,30,12,0,0,1,0,17108.32,21838.35,0.0
0,19,10,0,0,1,1,8031.035,13334.32,25564.67
0,43,5,0,0,1,1,0.0,0.0,0.0
0,48,9,0,0,1,1,9684.656,6860.516,2670.252
0,32,14,0,0,1,0,25854.48,25243.55,24589.37
0,39,13,0,0,1,0,9964.831,1.790323,0.0
0,22,12,0,0,1,0,14835.57,16560.48,19727.65
0,29,13,0,0,1,0,25862.32,25243.55,25564.67
0,25,14,0,0,1,0,16851.65,14447.9,18242.53
0,52,6,0,0,1,1,25862.32,25243.55,20577.34
0,42,18,0,0,1,0,25862.32,25243.55,14840.81
0,24,13,0,0,0,0,12417.83,12994.16,10098.78
0,50,12,0,0,1,0,14093.01,9703.548,20199.04
0,25,12,0,0,1,0,7372.721,247.0645,5393.702
0,55,7,0,0,0,1,13099.66,9404.565,9970.221
0,18,12,0,0,0,0,5162.668,4633.355,5579.896
0,30,8,0,0,1,1,16726.26,25243.55,25564.67
0,52,9,0,0,1,1,0.0,0.0,0.0
0,35,13,0,0,1,0,25862.32,25243.55,25564.67
0,32,12,0,0,1,0,23303.52,24649.16,24177.08
0,29,13,0,0,1,0,25862.32,24498.77,25564.67
0,51,12,0,0,1,0,21193.39,20107.11,24112.06
0,17,9,0,1,0,1,10883.73,10348.06,10253.94
0,17,11,0,0,0,1,664.1914,1188.774,5588.762
0,18,10,0,0,0,1,3371.898,4726.452,9322.977
0,34,12,0,0,1,0,25862.32,20191.26,25564.67
0,32,12,0,0,0,0,25862.32,25243.55,25564.67
0,26,12,0,0,1,0,20109.91,23442.48,22646.16
0,20,14,0,0,0,0,3201.442,3614.661,13008.43
0,23,15,0,0,0,0,8836.293,5215.21,11131.71
0,17,10,0,0,0,1,834.6477,1693.645,7772.842
0,54,12,0,0,1,0,13483.67,11390.03,14620.63
0,29,12,0,0,1,0,20952.4,24547.11,0.0
0,27,11,0,0,0,1,22188.7,17088.63,25564.67
0,53,12,0,0,1,0,21140.49,21063.15,22032.9
0,33,9,0,0,1,1,25274.54,20296.89,22535.33
0,23,14,0,0,0,0,6136.424,8853.145,8588.547
0,27,12,0,0,1,0,25862.32,25243.55,25564.67
0,43,12,0,0,1,0,25862.32,25243.55,25564.67
0,28,15,1,0,1,0,6383.291,1598.758,4267.674
0,17,11,0,0,0,1,2500.024,3065.032,8541.26
0,44,12,0,0,1,0,24696.56,25243.55,25564.67
0,18,10,1,0,0,1,3505.128,4986.048,141.8618
0,22,14,0,1,1,0,14198.81,23224.06,0.0
0,32,12,0,0,1,0,918.8961,0.0,11.82181
0,18,11,0,0,0,1,0.0,0.0,7419.665
0,36,12,0,1,1,0,13127.09,14306.47,12674.46
0,23,13,0,0,0,0,601.4949,1394.661,4975.505
0,29,12,0,0,0,0,11044.39,11271.87,7777.275
0,38,10,0,0,1,1,20235.31,14383.45,13979.29
0,54,12,0,0,1,0,25862.32,25243.55,25564.67
0,49,5,0,0,1,1,16428.45,17255.13,21571.85
0,19,12,0,0,0,0,4335.857,4687.065,21407.82
0,48,11,0,0,1,1,0.0,0.0,0.0
0,25,16,0,0,1,0,21048.4,22916.13,23574.17
0,24,12,0,0,1,0,8295.536,6624.194,25564.67
0,45,12,0,0,1,0,25862.32,25243.55,25564.67
0,36,17,0,0,1,0,23742.4,23358.34,23738.2
0,49,7,1,0,0,1,16444.13,16028.76,15965.36
0,33,12,0,0,1,0,25862.32,25243.55,25564.67
0,28,12,0,0,1,0,0.0,5714.71,1870.802
0,25,16,1,0,1,0,1238.257,218.4194,0.0
0,30,12,0,0,1,0,15842.63,3804.435,25564.67
0,35,16,0,0,0,0,9612.163,24416.42,25564.67
0,33,18,0,0,0,0,18176.12,19888.69,22459.97
0,16,10,0,0,0,1,0.0,0.0,0.0
0,42,15,0,0,1,0,25862.32,25243.55,1259.023
0,41,12,0,0,1,0,18763.9,12297.73,25564.67
0,42,16,0,0,1,0,19984.52,25243.55,25564.67
0,45,12,0,0,0,0,15495.84,15199.84,15779.16
0,34,11,0,1,1,1,17598.13,22040.66,24642.57
0,38,9,0,0,1,1,25862.32,25243.55,25564.67
0,43,12,0,0,1,0,13321.05,0.0,16860.86
0,27,12,0,0,1,0,20413.6,19827.82,7239.382
0,30,12,0,0,0,0,25862.32,25243.55,25504.08
0,35,12,0,0,0,0,25862.32,25243.55,25564.67
0,30,12,0,1,1,0,25862.32,25243.55,25564.67
0,37,12,0,0,0,0,18364.21,18579.97,24018.97
0,23,12,1,0,0,0,2482.391,0.0,12538.51
0,55,12,0,0,1,0,25862.32,25243.55,25564.67
0,32,15,0,0,1,0,25862.32,25243.55,25564.67
0,45,8,0,0,0,1,23293.72,14510.56,24992.79
0,38,12,0,0,1,0,22037.83,17983.79,22177.72
0,16,10,0,0,0,1,0.0,0.0,3514.034
0,19,13,0,0,0,0,3420.88,4153.548,6250.783
0,39,4,0,1,1,1,6690.896,9930.919,10144.59
0,31,12,0,0,1,0,0.0,0.0,0.0
0,36,9,0,0,1,1,18789.37,25241.76,21741.79
0,26,12,0,0,1,0,12627.47,25243.55,25564.67
0,35,12,0,0,0,0,18820.72,3926.177,16281.59
0,46,12,0,0,1,0,25862.32,22065.73,21158.09
0,39,15,0,0,1,0,0.0,0.0,0.0
0,38,14,0,0,1,0,18681.61,18476.13,17237.68
0,23,14,0,0,0,0,12076.92,10097.42,0.0
0,47,12,0,0,1,0,0.0,0.0,0.0
0,16,9,0,0,0,1,0.0,519.1935,4063.748
0,26,13,0,0,0,0,0.0,3222.581,0.0
0,23,14,0,0,0,0,5241.039,5562.532,10494.81
0,29,12,0,0,1,0,12735.23,18316.79,7610.292
0,34,15,0,0,1,0,21783.13,22056.77,20822.65
0,53,12,0,0,1,0,25862.32,25243.55,25564.67
0,55,12,1,0,1,0,25862.32,25243.55,25564.67
0,25,16,0,0,1,0,25862.32,25243.55,13883.24
0,35,12,0,0,1,0,21113.06,22373.66,11328.25
0,41,8,1,0,1,1,17259.18,20338.06,25564.67
0,18,9,0,0,0,1,0.0,701.8065,11286.88
0,21,12,0,0,0,0,7129.772,7429.839,0.0
0,18,11,0,0,0,1,2723.381,4826.71,3703.183
0,32,12,0,0,1,0,25862.32,25243.55,25564.67
0,27,17,0,0,0,0,677.9063,0.0,7440.353
